Id,STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES,STATE_ENCODED,DISTRICT_ENCODED,LATITUDE,LONGITUDE,YEAR_INDEX
1199,TAMIL NADU,COIMBATORE URBAN,2002,0.02952029520295203,0.029689608636977057,0.0,0.0035211267605633804,0.0,0.0035211267605633804,0.010834236186348862,0.007434944237918215,0.012396694214876033,0.006309148264984227,0.0,0.004352557127312296,0.05070866141732283,0.08086396362258431,0.055131467345207796,0.07498892334957909,0.029236089280100595,0.01865136298421808,0.019334389857369256,0.018433179723502304,0.001702127659574468,0.0262559437667976,0.041666666666666664,0.012037833190025795,0.012728719172633254,0.009225700164744645,0.0,0.08989310009718172,0.04258597312954518,3226,0.8888888888888888,0.19902912621359223,0.02414320487689292,0.31716053264444133,1
1200,TAMIL NADU,CUDDALORE,2002,0.11992619926199262,0.16059379217273953,0.03319502074688797,0.04753521126760563,0.0,0.04753521126760563,0.04550379198266522,0.06691449814126393,0.012396694214876033,0.006309148264984227,0.0,0.012694958287994195,0.05448818897637795,0.04433497536945813,0.02586938083121289,0.044528134692069114,0.051870480980823634,0.004304160688665711,0.007290015847860539,0.009216589861751152,0.01957446808510638,0.16828612776514368,0.05952380952380952,0.0945829750644884,0.016706443914081145,0.008896210873146623,0.0,0.18756073858114675,0.1365709355355602,7095,0.8888888888888888,0.2111650485436893,0.02414320487689292,0.31716053264444133,1
1201,TAMIL NADU,DHARMAPURI,2002,0.17343173431734316,0.06612685560053981,0.008298755186721992,0.035211267605633804,0.0,0.035211267605633804,0.05200433369447453,0.04275092936802974,0.05165289256198347,0.06624605678233439,0.0,0.011244105912223431,0.05826771653543307,0.03569533914361501,0.025021204410517386,0.032565352237483386,0.09933983024206224,0.010043041606886658,0.014263074484944533,0.009216589861751152,0.029787234042553193,0.20632623526979532,0.08333333333333333,0.05331040412725709,0.006364359586316627,0.009884678747940691,0.0,0.21137026239067055,0.08960926907432516,5816,0.8888888888888888,0.24757281553398056,0.02414320487689292,0.31716053264444133,1
1202,TAMIL NADU,DINDIGUL,2002,0.11254612546125461,0.05128205128205128,0.0,0.024647887323943664,0.0,0.024647887323943664,0.02816901408450704,0.046468401486988845,0.002066115702479339,0.028391167192429023,0.0,0.006528835690968444,0.04913385826771653,0.042061386888973096,0.027565733672603898,0.03987594151528578,0.015718327569946556,0.01865136298421808,0.009508716323296355,0.004608294930875576,0.011914893617021277,0.09427330990283234,0.011904761904761904,0.02837489251934652,0.03500397772474145,0.00757825370675453,0.0,0.16229348882410105,0.10088746456304697,5165,0.8888888888888888,0.2609223300970874,0.02414320487689292,0.31716053264444133,1
1203,TAMIL NADU,ERODE,2002,0.1088560885608856,0.016194331983805668,0.004149377593360996,0.022887323943661973,0.0,0.022887323943661973,0.05308775731310942,0.05204460966542751,0.04338842975206612,0.025236593059936908,0.0,0.006528835690968444,0.05448818897637795,0.050094732853353544,0.032937517670342094,0.047408063801506424,0.023263124803520902,0.03730272596843616,0.012361331220285262,0.03225806451612903,0.013617021276595745,0.5596444076907173,0.017857142857142856,0.058469475494411005,0.00477326968973747,0.010214168039538715,0.0,0.23615160349854225,0.06757672870701344,6666,0.8888888888888888,0.2779126213592233,0.02414320487689292,0.31716053264444133,1
1204,TAMIL NADU,KANCHIPURAM,2002,0.08856088560885608,0.058029689608636977,0.0,0.035211267605633804,0.0,0.035211267605633804,0.01950162513542795,0.0,0.0371900826446281,0.05993690851735015,0.0,0.005077983315197678,0.06393700787401574,0.04350132625994695,0.01102629346904156,0.05494018608772707,0.028607356177302732,0.0028694404591104736,0.008240887480190175,0.0,0.0,0.08455654331197023,0.05357142857142857,0.0352536543422184,0.012728719172633254,0.004283360790774299,0.0,0.1909620991253644,0.18273141871071122,7869,0.8888888888888888,0.462378640776699,0.02414320487689292,0.31716053264444133,1
1205,TAMIL NADU,KANYAKUMARI,2002,0.06088560885608856,0.0904183535762483,0.0,0.017605633802816902,0.0,0.017605633802816902,0.010834236186348862,0.018587360594795536,0.0,0.0031545741324921135,0.0,0.0018135654697134566,0.0784251968503937,0.024327396741189847,0.00551314673452078,0.03123615418697386,0.0031436655139893115,0.007173601147776184,0.010142630744849446,0.07834101382488479,0.00723404255319149,0.10667769278478395,0.023809523809523808,0.036973344797936375,0.06523468575974543,0.009555189456342669,0.0,0.4523809523809524,0.07238382842351782,4731,0.8888888888888888,0.47330097087378636,0.02414320487689292,0.31716053264444133,1
1206,TAMIL NADU,KARUR,2002,0.05350553505535055,0.016194331983805668,0.0,0.017605633802816902,0.0,0.017605633802816902,0.01733477789815818,0.027881040892193308,0.002066115702479339,0.00946372239747634,0.0,0.005803409503083061,0.01511811023622047,0.02303902993558166,0.017811704834605598,0.019716437749224634,0.007230430682175416,0.0014347202295552368,0.001901743264659271,0.0,0.003829787234042553,0.04155468265453793,0.005952380952380952,0.006878761822871883,0.0007955449482895784,0.007907742998352552,0.0,0.10009718172983478,0.05118328608406262,2579,0.8888888888888888,0.48422330097087374,0.02414320487689292,0.31716053264444133,1
1207,TAMIL NADU,MADURAI RURAL,2002,0.11992619926199262,0.06072874493927125,0.0,0.02640845070422535,0.0,0.02640845070422535,0.03466955579631636,0.02973977695167286,0.03305785123966942,0.03470031545741325,0.0,0.01886108088501995,0.033700787401574804,0.024100037893141343,0.01173310715295448,0.02603012848914488,0.04118201823325998,0.008608321377331422,0.016798732171156894,0.004608294930875576,0.01872340425531915,0.13189993797808558,0.047619047619047616,0.051590713671539126,0.00477326968973747,0.014827018121911038,0.0,0.14480077745383868,0.07777640823369901,4459,0.8888888888888888,0.5837378640776698,0.02414320487689292,0.31716053264444133,1
1208,TAMIL NADU,MADURAI URBAN,2002,0.04059040590405904,0.09581646423751687,0.0,0.012323943661971832,0.0,0.012323943661971832,0.02816901408450704,0.022304832713754646,0.028925619834710745,0.01892744479495268,0.029787234042553193,0.009067827348567283,0.05543307086614173,0.057294429708222815,0.032230703986429174,0.05848471422241914,0.024206224457717695,0.015781922525107604,0.0393026941362916,0.03686635944700461,0.005106382978723404,0.04796361381021294,0.03571428571428571,0.019776440240756664,0.09785202863961814,0.008237232289950576,0.0,0.05053449951409135,0.05672993960310613,3689,0.8888888888888888,0.5849514563106796,0.02414320487689292,0.31716053264444133,1
1209,TAMIL NADU,NAGAPATTINAM,2002,0.08856088560885608,0.08771929824561403,0.0,0.04753521126760563,0.0,0.04753521126760563,0.035752979414951244,0.04460966542750929,0.01859504132231405,0.0,0.0,0.0014508523757707653,0.031496062992125984,0.025312618416066694,0.010743567995476391,0.028577758085954807,0.026092423766111286,0.004304160688665711,0.011410459587955626,0.004608294930875576,0.012340425531914893,0.2575976845151954,0.041666666666666664,0.07136715391229578,0.00477326968973747,0.0046128500823723224,0.0,0.057823129251700675,0.05617527425120178,4061,0.8888888888888888,0.645631067961165,0.02414320487689292,0.31716053264444133,1
1210,TAMIL NADU,NAMAKKAL,2002,0.07933579335793357,0.033738191632928474,0.0,0.022887323943661973,0.0,0.022887323943661973,0.027085590465872153,0.046468401486988845,0.0,0.006309148264984227,0.0,0.002176278563656148,0.012283464566929133,0.016748768472906406,0.010884930732258975,0.01595037660611431,0.022634391700723042,0.0014347202295552368,0.003169572107765452,0.013824884792626727,0.008085106382978723,0.3309902832334091,0.017857142857142856,0.0352536543422184,0.014319809069212411,0.008566721581548599,0.0,0.13556851311953352,0.04098360655737705,3777,0.8888888888888888,0.6565533980582524,0.02414320487689292,0.31716053264444133,1
1211,TAMIL NADU,NILGIRIS,2002,0.038745387453874534,0.020242914979757085,0.0,0.01056338028169014,0.0,0.01056338028169014,0.0032502708559046583,0.0,0.006198347107438017,0.006309148264984227,0.0,0.0003627130939426913,0.022992125984251967,0.010231148162182645,0.002827254735651682,0.012738147984049623,0.010688462747563658,0.007173601147776184,0.003169572107765452,0.0,0.0,0.053959065536489555,0.0,0.017196904557179708,0.0031821797931583136,0.008237232289950576,0.0,0.017978620019436346,0.022433132010353754,1380,0.8888888888888888,0.6783980582524272,0.02414320487689292,0.31716053264444133,1
1212,TAMIL NADU,PERAMBALUR,2002,0.07564575645756458,0.07827260458839407,0.02074688796680498,0.028169014084507043,0.0,0.028169014084507043,0.032502708559046585,0.040892193308550186,0.01652892561983471,0.0031545741324921135,0.0,0.003264417845484222,0.024881889763779527,0.014929897688518379,0.016256714729997172,0.009082853345148427,0.03269412134548884,0.0028694404591104736,0.010459587955625991,0.02304147465437788,0.011063829787234043,0.1736613603473227,0.023809523809523808,0.07566638005159071,0.011933174224343677,0.007248764415156507,0.0,0.06899902818270165,0.03740909651177123,2931,0.8888888888888888,0.7184466019417475,0.02414320487689292,0.31716053264444133,1
1213,TAMIL NADU,PUDUKOTTAI,2002,0.06273062730627306,0.02564102564102564,0.004149377593360996,0.017605633802816902,0.0,0.017605633802816902,0.027085590465872153,0.04275092936802974,0.004132231404958678,0.00946372239747634,0.0,0.002176278563656148,0.02204724409448819,0.017733990147783252,0.009047215154085382,0.018830305715551617,0.05312794718641936,0.015781922525107604,0.0044374009508716325,0.004608294930875576,0.009361702127659575,0.05974777754806698,0.023809523809523808,0.04213241616509029,0.00477326968973747,0.010543657331136738,0.0,0.07531584062196307,0.06893257734500186,3391,0.8888888888888888,0.733009708737864,0.02414320487689292,0.31716053264444133,1
1214,TAMIL NADU,RAMNATHAPURAM,2002,0.06826568265682656,0.06747638326585695,0.0,0.022887323943661973,0.0,0.022887323943661973,0.021668472372697724,0.016728624535315983,0.022727272727272728,0.012618296529968454,0.0,0.0029017047515415306,0.021102362204724407,0.017203486169003412,0.0009895391574780887,0.024368630926007974,0.06004401131719585,0.020086083213773316,0.004754358161648178,0.009216589861751152,0.015319148936170212,0.11391358279925573,0.02976190476190476,0.043852106620808254,0.00477326968973747,0.00757825370675453,0.0,0.05393586005830903,0.05346357697522495,3166,0.8888888888888888,0.7718446601941746,0.02414320487689292,0.31716053264444133,1
1215,TAMIL NADU,SALEM RURAL,2002,0.14575645756457564,0.055330634278002694,0.008298755186721992,0.024647887323943664,0.0,0.024647887323943664,0.02816901408450704,0.04460966542750929,0.004132231404958678,0.022082018927444793,0.0,0.002538991657598839,0.022677165354330706,0.015839333080712392,0.009754028837998302,0.015507310589277802,0.0716755737189563,0.0028694404591104736,0.004754358161648178,0.009216589861751152,0.012340425531914893,0.38453586934050027,0.017857142857142856,0.046431642304385214,0.00477326968973747,0.008896210873146623,0.0,0.18075801749271136,0.044743005053617654,4507,0.8888888888888888,0.799757281553398,0.02414320487689292,0.31716053264444133,1
1216,TAMIL NADU,SALEM URBAN,2002,0.04428044280442804,0.02834008097165992,0.0,0.014084507042253521,0.0,0.014084507042253521,0.007583965330444203,0.0055762081784386614,0.008264462809917356,0.012618296529968454,0.0,0.0014508523757707653,0.01732283464566929,0.027737779461917394,0.026293469041560644,0.01993797075764289,0.006601697579377554,0.01291248206599713,0.014896988906497623,0.004608294930875576,0.0,0.03121769691957825,0.02976190476190476,0.0025795356835769563,0.010342084327764518,0.004942339373970346,0.0,0.06511175898931,0.03414273388389005,1996,0.8888888888888888,0.8009708737864077,0.02414320487689292,0.31716053264444133,1
1217,TAMIL NADU,SIVAGANGAI,2002,0.06642066420664207,0.06747638326585695,0.0,0.01056338028169014,0.0,0.01056338028169014,0.01733477789815818,0.018587360594795536,0.012396694214876033,0.006309148264984227,0.0,0.002538991657598839,0.042204724409448814,0.025464190981432364,0.009612666101215719,0.02968542312804608,0.022948758252121972,0.0014347202295552368,0.008874801901743265,0.013824884792626727,0.013191489361702127,0.08434980359727104,0.017857142857142856,0.018916595012897677,0.007159904534606206,0.014497528830313014,0.0,0.07142857142857142,0.04548255885615679,2832,0.8888888888888888,0.8640776699029126,0.02414320487689292,0.31716053264444133,1
1218,TAMIL NADU,THANJAVUR,2002,0.1033210332103321,0.14844804318488528,0.0,0.017605633802816902,0.0,0.017605633802816902,0.04333694474539545,0.02973977695167286,0.049586776859504134,0.006309148264984227,0.0,0.006166122597025752,0.045039370078740155,0.044031830238726796,0.020780322307039863,0.04807266282676119,0.03615215341087708,0.007173601147776184,0.011093502377179081,0.027649769585253454,0.013191489361702127,0.13727517056026461,0.005952380952380952,0.025795356835769563,0.01511535401750199,0.00757825370675453,0.0,0.13945578231292516,0.05343276223345249,3909,0.8888888888888888,0.9126213592233009,0.02414320487689292,0.31716053264444133,1
1219,TAMIL NADU,THENI,2002,0.042435424354243544,0.07827260458839407,0.0,0.02112676056338028,0.0,0.02112676056338028,0.02816901408450704,0.03531598513011152,0.014462809917355372,0.012618296529968454,0.0,0.005077983315197678,0.02393700787401575,0.019628647214854113,0.005937234944868532,0.024036331413380595,0.021062558943728386,0.007173601147776184,0.012361331220285262,0.02304147465437788,0.007659574468085106,0.08497002274136861,0.023809523809523808,0.04471195184866724,0.003977724741447892,0.004942339373970346,0.0,0.07628765792031098,0.052107728337236536,2941,0.8888888888888888,0.9138349514563106,0.02414320487689292,0.31716053264444133,1
1220,TAMIL NADU,THIRUNELVELI RURAL,2002,0.14760147601476015,0.13900134952766532,0.012448132780082988,0.0721830985915493,0.0,0.0721830985915493,0.0704225352112676,0.08736059479553902,0.0371900826446281,0.006309148264984227,0.0,0.01088139281828074,0.0752755905511811,0.0447139067828723,0.005371783997738196,0.06114311032343819,0.002200565859792518,0.01291248206599713,0.018700475435816166,0.013824884792626727,0.036170212765957444,0.16601199090345256,0.017857142857142856,0.12295786758383491,0.04136833731105807,0.009225700164744645,0.0,0.13070942662779397,0.12372118821644275,6629,0.8888888888888888,0.9150485436893203,0.02414320487689292,0.31716053264444133,1
1221,TAMIL NADU,THIRUNELVELI URBAN,2002,0.042435424354243544,0.04993252361673414,0.0,0.00528169014084507,0.0,0.00528169014084507,0.016251354279523293,0.022304832713754646,0.006198347107438017,0.0031545741324921135,0.0,0.0029017047515415306,0.013543307086614173,0.015157256536566882,0.005795872208085948,0.017611874169251217,0.022634391700723042,0.007173601147776184,0.0028526148969889066,0.0,0.001276595744680851,0.011784163737854042,0.03571428571428571,0.008598452278589854,0.011137629276054098,0.0032948929159802307,0.0,0.04033041788143829,0.02086158017995809,1276,0.8888888888888888,0.91626213592233,0.02414320487689292,0.31716053264444133,1
1222,TAMIL NADU,THIRUVALLUR,2002,0.07564575645756458,0.058029689608636977,0.0,0.017605633802816902,0.0,0.017605633802816902,0.03683640303358613,0.061338289962825275,0.002066115702479339,0.015772870662460567,0.0,0.004352557127312296,0.030866141732283463,0.01576354679802956,0.0021204410517387615,0.02137793531236154,0.04998428167243005,0.007173601147776184,0.00792393026941363,0.009216589861751152,0.00723404255319149,0.07938805044449038,0.041666666666666664,0.0825451418744626,0.01909307875894988,0.009225700164744645,0.0,0.09329446064139942,0.0684703562184149,3612,0.8888888888888888,0.9174757281553397,0.02414320487689292,0.31716053264444133,1
1223,TAMIL NADU,THIRUVANNAMALAI,2002,0.06457564575645756,0.05263157894736842,0.0,0.017605633802816902,0.0,0.017605633802816902,0.047670639219934995,0.08178438661710037,0.0,0.00946372239747634,0.0,0.006166122597025752,0.05165354330708661,0.03713527851458886,0.010602205258693808,0.04596809924678777,0.09085193335429109,0.014347202295552367,0.008874801901743265,0.009216589861751152,0.019148936170212766,0.15278064916270415,0.05357142857142857,0.046431642304385214,0.023070803500397773,0.005930807248764415,0.0,0.11030126336248784,0.08323061752742512,4953,0.8888888888888888,0.9186893203883494,0.02414320487689292,0.31716053264444133,1
1224,TAMIL NADU,THIRUVARUR,2002,0.055350553505535055,0.043184885290148446,0.004149377593360996,0.007042253521126761,0.0,0.007042253521126761,0.01408450704225352,0.0055762081784386614,0.02066115702479339,0.006309148264984227,0.0,0.001088139281828074,0.023307086614173227,0.01288366805608185,0.0062199604184337,0.013956579530350021,0.020433825840930522,0.007173601147776184,0.004120443740095087,0.009216589861751152,0.00851063829787234,0.16807938805044448,0.02976190476190476,0.04299226139294927,0.011933174224343677,0.0006589785831960461,0.0,0.030612244897959183,0.03543695303833354,2532,0.8888888888888888,0.9199029126213591,0.02414320487689292,0.31716053264444133,1
1225,TAMIL NADU,THOOTHUGUDI,2002,0.13284132841328414,0.13900134952766532,0.004149377593360996,0.022887323943661973,0.0,0.022887323943661973,0.02816901408450704,0.03531598513011152,0.014462809917355372,0.01892744479495268,0.0,0.008342401160681901,0.05322834645669291,0.038954149298976885,0.008764489680520213,0.05006645990252548,0.040553285130462115,0.008608321377331422,0.012044374009508717,0.027649769585253454,0.016170212765957447,0.10068224105850733,0.023809523809523808,0.10404127257093723,0.0,0.015815485996705105,0.0,0.10301263362487852,0.09472451620855418,5090,0.8888888888888888,0.9211165048543688,0.02414320487689292,0.31716053264444133,1
1226,TAMIL NADU,TRICHY RLY.,2002,0.0036900369003690036,0.001349527665317139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003627130939426913,0.0025196850393700786,0.005759757483895415,0.0001413627367825841,0.008307487815684536,0.0006287331027978623,0.0,0.0003169572107765452,0.0,0.0,0.0053752325821790365,0.0,0.0017196904557179708,0.0007955449482895784,0.00032948929159802305,0.0,0.001943634596695821,0.0032971773696536424,232,0.8888888888888888,0.9356796116504854,0.02414320487689292,0.31716053264444133,1
1227,TAMIL NADU,TRICHY RURAL,2002,0.08487084870848709,0.06747638326585695,0.0,0.008802816901408451,0.0,0.008802816901408451,0.015167930660888406,0.0241635687732342,0.002066115702479339,0.0031545741324921135,0.0,0.0007254261878853826,0.012913385826771652,0.011898446381205003,0.008057675996607293,0.011076650420912717,0.02169129204652625,0.004304160688665711,0.003169572107765452,0.009216589861751152,0.005106382978723404,0.18937357866446144,0.05952380952380952,0.012037833190025795,0.005568814638027049,0.0006589785831960461,0.0,0.14042759961127307,0.05139898927646987,3318,0.8888888888888888,0.9368932038834951,0.02414320487689292,0.31716053264444133,1
1228,TAMIL NADU,TRICHY URBAN,2002,0.038745387453874534,0.026990553306342778,0.0,0.0035211267605633804,0.0,0.0035211267605633804,0.013001083423618633,0.016728624535315983,0.006198347107438017,0.0,0.0,0.002176278563656148,0.027716535433070864,0.04122773777946192,0.016680802940344925,0.04718653079308817,0.0,0.0,0.008874801901743265,0.02304147465437788,0.0,0.020880711184618563,0.041666666666666664,0.013757523645743766,0.08432776451869531,0.006589785831960461,0.0,0.06365403304178814,0.04277086158017996,2495,0.8888888888888888,0.9381067961165048,0.02414320487689292,0.31716053264444133,1
1229,TAMIL NADU,VELLORE,2002,0.11254612546125461,0.09851551956815115,0.012448132780082988,0.0545774647887324,0.0,0.0545774647887324,0.05958829902491874,0.061338289962825275,0.045454545454545456,0.01892744479495268,0.0,0.003989844033369604,0.1058267716535433,0.06661614247821145,0.034209782301385355,0.070558263181214,0.04369695064445143,0.021520803443328552,0.029793977812995247,0.018433179723502304,0.019148936170212766,0.20529253669629935,0.07738095238095238,0.0412725709372313,0.016706443914081145,0.001976935749588138,0.0,0.20262390670553934,0.1539196351534574,8245,0.8888888888888888,0.9696601941747572,0.02414320487689292,0.31716053264444133,1
1230,TAMIL NADU,VILLUPURAM,2002,0.14022140221402213,0.11066126855600539,0.008298755186721992,0.0897887323943662,0.0,0.0897887323943662,0.07258938244853737,0.09851301115241635,0.028925619834710745,0.0,0.0,0.0014508523757707653,0.0447244094488189,0.03561955286093217,0.019932145886344357,0.03644217988480283,0.11757309022320024,0.02295552367288379,0.00855784469096672,0.0,0.010212765957446808,0.18296464750878644,0.017857142857142856,0.07910576096302666,0.013524264120922832,0.013838550247116967,0.0,0.27745383867832846,0.13296561074818194,7260,0.8888888888888888,0.9757281553398057,0.02414320487689292,0.31716053264444133,1
1231,TAMIL NADU,VIRUDHUNAGAR,2002,0.09594095940959409,0.07422402159244264,0.004149377593360996,0.022887323943661973,0.0,0.022887323943661973,0.024918743228602384,0.04275092936802974,0.0,0.006309148264984227,0.0,0.006166122597025752,0.04850393700787401,0.030996589617279274,0.010884930732258975,0.03677447939743022,0.029236089280100595,0.020086083213773316,0.018700475435816166,0.013824884792626727,0.011914893617021277,0.12342360967541864,0.023809523809523808,0.055030094582975066,0.00954653937947494,0.01186161449752883,0.0,0.10592808551992225,0.07475656353999754,4280,0.8888888888888888,0.9781553398058251,0.02414320487689292,0.31716053264444133,1
1232,TRIPURA,DHALAI,2002,0.05350553505535055,0.009446693657219972,0.0,0.01056338028169014,0.0,0.01056338028169014,0.035752979414951244,0.03717472118959107,0.026859504132231406,0.0031545741324921135,0.0,0.0014508523757707653,0.005039370078740157,0.0009094353921940129,0.0,0.001329198050509526,0.007230430682175416,0.0,0.0006339144215530904,0.0,0.003404255319148936,0.028530080628488733,0.011904761904761904,0.009458297506448839,0.0,0.0029654036243822075,0.0,0.0029154518950437317,0.0028965857266116113,401,0.9166666666666666,0.24150485436893201,0.5761842190293605,0.8835966246590243,1
1233,TRIPURA,NORTH,2002,0.05166051660516605,0.013495276653171389,0.0,0.061619718309859156,0.0,0.061619718309859156,0.01733477789815818,0.011152416356877323,0.02066115702479339,0.03785488958990536,0.0,0.009430540442509974,0.011338582677165353,0.0031830238726790454,0.002968617472434266,0.00232609658839167,0.008802263439170071,0.004304160688665711,0.001901743264659271,0.013824884792626727,0.004680851063829788,0.031010957204879057,0.011904761904761904,0.017196904557179708,0.0,0.019769357495881382,0.0,0.006802721088435374,0.006471095772217429,712,0.9166666666666666,0.6808252427184466,0.5761842190293605,0.8835966246590243,1
1234,TRIPURA,SOUTH,2002,0.05719557195571955,0.012145748987854251,0.004149377593360996,0.0528169014084507,0.0,0.0528169014084507,0.01733477789815818,0.011152416356877323,0.02066115702479339,0.006309148264984227,0.0,0.004352557127312296,0.014173228346456693,0.003865100416824555,0.0,0.005649091714665485,0.019805092738132662,0.0028694404591104736,0.0012678288431061807,0.004608294930875576,0.0029787234042553193,0.02067397146991937,0.023809523809523808,0.049011177987962166,0.0,0.029654036243822075,0.0,0.004859086491739553,0.00616294835449279,735,0.9166666666666666,0.8762135922330097,0.5761842190293605,0.8835966246590243,1
1235,TRIPURA,WEST,2002,0.20848708487084872,0.016194331983805668,0.0,0.06514084507042253,0.0,0.06514084507042253,0.06825568797399784,0.02973977695167286,0.09710743801652894,0.044164037854889586,0.0,0.005077983315197678,0.029921259842519685,0.012504736642667678,0.004240882103477523,0.014953478068232166,0.020748192392329456,0.010043041606886658,0.0025356576862123614,0.013824884792626727,0.005957446808510639,0.02687616291089518,0.047619047619047616,0.034393809114359415,0.0,0.025370675453047775,0.0,0.007774538386783284,0.010631085911500061,1227,0.9166666666666666,0.9927184466019416,0.5761842190293605,0.8835966246590243,1
1236,UTTAR PRADESH,AGRA,2002,0.2915129151291513,0.2145748987854251,0.11618257261410789,0.0721830985915493,0.0,0.0721830985915493,0.15059588299024917,0.1895910780669145,0.07644628099173553,0.056782334384858045,0.00425531914893617,0.038810301051867974,0.08566929133858267,0.08025767336112165,0.08326265196494204,0.05206025697828976,0.08173530336372209,0.23816355810616932,0.09413629160063391,0.027649769585253454,0.008085106382978723,0.11846185652263799,0.2976190476190476,0.07394668959587275,0.06523468575974543,0.12257001647446457,0.0,0.1715257531584062,0.04221619622827561,5617,0.9444444444444444,0.006067961165048543,0.7013764728690519,0.41443102730355097,1
1237,UTTAR PRADESH,ALIGARH,2002,0.3284132841328413,0.291497975708502,0.08713692946058091,0.0545774647887324,0.0,0.0545774647887324,0.12134344528710725,0.12825278810408922,0.08884297520661158,0.06309148264984227,0.00425531914893617,0.04026115342763874,0.04755905511811023,0.04365289882531262,0.027000282725473564,0.042645104120513956,0.07922037095253065,0.11190817790530846,0.05356576862123613,0.0,0.00851063829787234,0.06594996898904279,0.22619047619047616,0.06190885640584695,0.016706443914081145,0.055683690280065895,0.0,0.10495626822157433,0.037717243929495874,3996,0.9444444444444444,0.01699029126213592,0.7013764728690519,0.41443102730355097,1
1238,UTTAR PRADESH,ALLAHABAD,2002,0.2693726937269373,0.25371120107962214,0.14107883817427386,0.07042253521126761,0.0,0.07042253521126761,0.0866738894907909,0.11710037174721188,0.03512396694214876,0.044164037854889586,0.0,0.018498367791077257,0.07086614173228346,0.048654793482379693,0.02897936104042974,0.04840496233938857,0.06633134234517447,0.1248206599713056,0.09350237717908083,0.041474654377880185,0.01276595744680851,0.10461029563779202,0.375,0.049011177987962166,0.04375497215592681,0.04843492586490939,0.0,0.15792031098153547,0.05414150129421916,4962,0.9444444444444444,0.019417475728155338,0.7013764728690519,0.41443102730355097,1
1239,UTTAR PRADESH,AMBEDKAR NAGAR,2002,0.1014760147601476,0.05128205128205128,0.06224066390041494,0.017605633802816902,0.0,0.017605633802816902,0.03791982665222102,0.06319702602230483,0.002066115702479339,0.022082018927444793,0.002127659574468085,0.004715270221254987,0.01858267716535433,0.0072754831375521035,0.001413627367825841,0.009525919361984936,0.007544797233574347,0.024390243902439025,0.012995245641838352,0.0,0.004680851063829788,0.035352491213562126,0.09523809523809523,0.013757523645743766,0.008750994431185363,0.009884678747940691,0.0,0.017978620019436346,0.010014791076050782,1028,0.9444444444444444,0.02669902912621359,0.7013764728690519,0.41443102730355097,1
1240,UTTAR PRADESH,AURAIYA,2002,0.1033210332103321,0.06207827260458839,0.03319502074688797,0.017605633802816902,0.0,0.017605633802816902,0.044420368364030335,0.031598513011152414,0.049586776859504134,0.025236593059936908,0.0,0.008705114254624592,0.011653543307086614,0.005380826070481243,0.0024031665253039297,0.005981391227292867,0.010374096196164728,0.028694404591104734,0.006022187004754358,0.009216589861751152,0.0029787234042553193,0.04072772379574116,0.17261904761904762,0.017196904557179708,0.0031821797931583136,0.013838550247116967,0.0,0.04664723032069971,0.00819672131147541,1036,0.9444444444444444,0.050970873786407765,0.7013764728690519,0.41443102730355097,1
1241,UTTAR PRADESH,AZAMGARH,2002,0.2047970479704797,0.12280701754385964,0.09958506224066391,0.012323943661971832,0.0,0.012323943661971832,0.044420368364030335,0.013011152416356878,0.07024793388429752,0.012618296529968454,0.006382978723404256,0.03264417845484222,0.03748031496062992,0.012125805229253505,0.0033927056827820186,0.015064244572441293,0.035209053756680285,0.07173601147776185,0.020919175911251982,0.009216589861751152,0.0029787234042553193,0.06429605127144924,0.1369047619047619,0.023215821152192607,0.018297533810660304,0.02372322899505766,0.0,0.0,0.016516701590040678,1879,0.9444444444444444,0.057038834951456306,0.7013764728690519,0.41443102730355097,1
1242,UTTAR PRADESH,BADAUN,2002,0.3800738007380074,0.3049932523616734,0.14522821576763487,0.0545774647887324,0.0,0.0545774647887324,0.09534127843986999,0.08550185873605948,0.08677685950413223,0.05993690851735015,0.0,0.020311933260790713,0.027401574803149604,0.020538082607048126,0.0035340684195646027,0.02724856003544528,0.015089594467148694,0.038737446197991396,0.02028526148969889,0.0,0.01276595744680851,0.10833161050237751,0.26190476190476186,0.0412725709372313,0.003977724741447892,0.020757825370675453,0.0,0.0024295432458697765,0.022802908911623322,2617,0.9444444444444444,0.058252427184466014,0.7013764728690519,0.41443102730355097,1
